sample_id,cluster,env_biome,group_biome,env_feature,env_material,empo_1,empo_2,empo_3,envo_biome_0,envo_biome_1,envo_biome_2,country,latitude_deg,longitude_deg,depth_m,elevation_m,adiv_observed_otus,adiv_chao1,adiv_shannon,adiv_faith_pd,temperature_deg_c,ph,salinity_psu,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l
990.KA1U.B.18,3,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,1010,1662.67821782178,7.38095966744267,83.2946197041019,NA,NA,NA,NA,NA,NA
990.KA1U.B.19,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,1192,1809.32051282051,8.82248982240425,93.216032839677,NA,NA,NA,NA,NA,NA
990.KA1U.B.20,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,989,1730.03333333333,7.54792215024567,84.4279638237405,NA,NA,NA,NA,NA,NA
990.KA1U.B.21,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,1187,1895.80281690141,8.77575176943606,87.985435075546,NA,NA,NA,NA,NA,NA
990.KA1U.B.22,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,1167,2027.43137254902,8.37130020885036,89.982091195434,NA,NA,NA,NA,NA,NA
990.KA1U.B.23,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,924,1633.5375,7.17044502705225,77.108257663751,NA,NA,NA,NA,NA,NA
990.KA1U.B.24,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,967,1589.84736842105,7.62606953904992,84.6874231073245,NA,NA,NA,NA,NA,NA
990.KA1U.B.25,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841519,-88.230357,0.025,226,1041,1681.51630434783,8.12649146686298,84.466878598845,NA,NA,NA,NA,NA,NA
990.KA1U.C.01,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,976,1768.32544378698,7.50732794069538,86.398549910223,NA,NA,NA,NA,NA,NA
990.KA1U.C.03,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1173,2071.98630136986,8.02629763588728,98.803638738007,NA,NA,NA,NA,NA,NA
990.KA1U.C.04,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1028,1656.36363636364,7.73787997431904,87.461783058321,NA,NA,NA,NA,NA,NA
990.KA1U.C.05,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1102,1931.70192307692,7.96726603048175,97.858284869683,NA,NA,NA,NA,NA,NA
990.KA1U.C.06,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1025,1774.72588832487,7.49232444587044,85.4265149639115,NA,NA,NA,NA,NA,NA
990.KA1U.C.07,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1058,1715.07389162562,8.16205703400426,93.36428086825,NA,NA,NA,NA,NA,NA
990.KA1U.C.08,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1241,2191.11261261261,8.5927894354649,100.057310061032,NA,NA,NA,NA,NA,NA
990.KA1U.C.09,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1096,1845.8125,7.93814181008039,93.6303907373415,NA,NA,NA,NA,NA,NA
990.KA1U.C.11,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1074,1989.10552763819,7.5800564763046,96.6004437206589,NA,NA,NA,NA,NA,NA
990.KA1U.C.12,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1199,1978.11363636364,8.62939849934899,95.5516080568974,NA,NA,NA,NA,NA,NA
990.KA1U.C.13,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1130,1898.55450236967,8.23034098365016,95.8909741080275,NA,NA,NA,NA,NA,NA
990.KA1U.C.14,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1086,1888.69565217391,8.06376715038389,89.145902041064,NA,NA,NA,NA,NA,NA
990.KA1U.C.15,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1187,1885.52112676056,8.74970093849304,97.369553309249,NA,NA,NA,NA,NA,NA
990.KA1U.C.16,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,821,1707.921875,6.40961188875948,70.5155302331155,NA,NA,NA,NA,NA,NA
990.KA1U.C.18,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1261,2321.04524886878,8.2700499017915,104.852096288356,NA,NA,NA,NA,NA,NA
990.KA1U.C.19,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1200,2182.59813084112,8.13862726209771,98.282504119162,NA,NA,NA,NA,NA,NA
990.KA1U.C.20,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1090,2008.15909090909,7.98192924537814,91.853395479786,NA,NA,NA,NA,NA,NA
990.KA1U.C.21,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1304,2325.73504273504,8.53414192826818,106.429254524189,NA,NA,NA,NA,NA,NA
990.KA1U.C.22,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1121,1891.23255813953,8.06014513027571,96.388767885216,NA,NA,NA,NA,NA,NA
990.KA1U.C.23,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1145,1930.34703196347,8.03729403059184,95.973482233678,NA,NA,NA,NA,NA,NA
990.KA1U.C.24,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1288,2317.02597402597,8.52592619578713,103.288664723928,NA,NA,NA,NA,NA,NA
990.KA1U.C.25,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841526,-88.230357,0.025,226,1202,1973.4,8.2915343208605,98.6486058623625,NA,NA,NA,NA,NA,NA
990.KA1U.D.01,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1164,2031.83414634146,8.19009103112895,98.387040525905,NA,NA,NA,NA,NA,NA
990.KA1U.D.02,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,998,1670.65816326531,7.44947291910783,87.733367634664,NA,NA,NA,NA,NA,NA
990.KA1U.D.03,3,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1217,1687.02702702703,8.85349181366098,97.1570986064085,NA,NA,NA,NA,NA,NA
990.KA1U.D.04,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1033,1822.59278350515,7.43729301973675,90.288690787677,NA,NA,NA,NA,NA,NA
990.KA1U.D.05,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1132,1751.88986784141,8.25476272073585,95.660343397941,NA,NA,NA,NA,NA,NA
990.KA1U.D.06,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1198,2252.88837209302,7.89419476358332,99.809282442901,NA,NA,NA,NA,NA,NA
990.KA1U.D.07,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1067,2148.15853658537,7.53065644268185,91.8790080233666,NA,NA,NA,NA,NA,NA
990.KA1U.D.08,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1095,2049.26829268293,7.24468838193322,94.446392301749,NA,NA,NA,NA,NA,NA
990.KA1U.D.10,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1130,2307.03389830509,7.76871208074655,98.547617428558,NA,NA,NA,NA,NA,NA
990.KA1U.D.11,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1115,2049.57352941177,7.58914130252365,98.3514824760666,NA,NA,NA,NA,NA,NA
990.KA1U.D.12,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1000,1867.8453038674,6.91773599803587,86.307663169991,NA,NA,NA,NA,NA,NA
990.KA1U.D.13,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1232,2107.01333333333,8.66214916356753,104.309645991477,NA,NA,NA,NA,NA,NA
990.KA1U.D.14,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1195,2067.76126126126,8.16125701745603,99.945349794432,NA,NA,NA,NA,NA,NA
990.KA1U.D.16,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1140,1896.59701492537,8.42532869100833,87.6895160573755,NA,NA,NA,NA,NA,NA
990.KA1U.D.17,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,948,1668.20454545455,7.13186292035795,82.7554013511625,NA,NA,NA,NA,NA,NA
990.KA1U.D.18,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1100,2020.71578947368,7.83803445897268,92.4501954796901,NA,NA,NA,NA,NA,NA
990.KA1U.D.20,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1181,2157.6320754717,7.92676479255567,100.105776757314,NA,NA,NA,NA,NA,NA
990.KA1U.D.21,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1272,2281.5,8.50105952784547,103.489675208743,NA,NA,NA,NA,NA,NA
990.KA1U.D.22,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1239,2125.20444444445,8.5863734382513,103.127783278267,NA,NA,NA,NA,NA,NA
990.KA1U.D.23,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1258,2255.83913043478,8.26025985368253,103.26615821398,NA,NA,NA,NA,NA,NA
990.KA1U.D.24,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1342,2339.16455696203,8.94251524449715,106.904915259624,NA,NA,NA,NA,NA,NA
990.KA1U.D.25,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841527,-88.230357,0.025,226,1289,2238.63983050847,8.68943722927595,109.293800834859,NA,NA,NA,NA,NA,NA
990.KA1U.E.01,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1326,2196.02371541502,8.82723227845113,106.426119328689,NA,NA,NA,NA,NA,NA
990.KA1U.E.02,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1006,1643.78651685393,7.97397297575827,84.884502889708,NA,NA,NA,NA,NA,NA
990.KA1U.E.03,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1094,1834.12953367876,8.39028140259832,93.898979027779,NA,NA,NA,NA,NA,NA
990.KA1U.E.04,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1074,1881.7100591716,8.19551829202538,86.3131281307359,NA,NA,NA,NA,NA,NA
990.KA1U.E.05,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1302,2170.66233766234,9.14473271806508,101.082426206436,NA,NA,NA,NA,NA,NA
990.KA1U.E.06,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1134,1822.75247524752,8.59731792999558,90.877564922828,NA,NA,NA,NA,NA,NA
990.KA1U.E.07,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1266,2170.77876106195,8.79573403341263,107.134892258776,NA,NA,NA,NA,NA,NA
990.KA1U.E.08,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,974,1508.05940594059,7.73757766025817,83.9168196025566,NA,NA,NA,NA,NA,NA
990.KA1U.E.09,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1215,2006.64220183486,8.80721206999906,97.0635790633375,NA,NA,NA,NA,NA,NA
990.KA1U.E.10,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1191,2077.63861386139,8.63226018820829,100.957096454305,NA,NA,NA,NA,NA,NA
990.KA1U.E.11,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1089,1836.55434782609,8.4935426598246,87.974645668289,NA,NA,NA,NA,NA,NA
990.KA1U.E.12,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1094,1792.28,8.25071909279041,91.0469569706436,NA,NA,NA,NA,NA,NA
990.KA1U.E.13,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1069,1699.71573604061,8.29982574162301,89.498028460807,NA,NA,NA,NA,NA,NA
990.KA1U.E.14,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1092,1819.81725888325,8.25064155481629,91.165063003747,NA,NA,NA,NA,NA,NA
990.KA1U.E.15,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1139,1770.00896860987,8.63375077632902,90.9640254025705,NA,NA,NA,NA,NA,NA
990.KA1U.E.16,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1199,1999.625,8.40047244693857,101.724979507979,NA,NA,NA,NA,NA,NA
990.KA1U.E.17,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1195,1911.87962962963,8.86802778161048,93.42097310766,NA,NA,NA,NA,NA,NA
990.KA1U.E.18,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1078,1805.22527472527,8.56794758987466,91.42848737527,NA,NA,NA,NA,NA,NA
990.KA1U.E.19,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1141,1805.72906403941,8.77335364234655,93.986286658014,NA,NA,NA,NA,NA,NA
990.KA1U.E.20,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1202,1907.90476190476,8.9799441259095,98.960289756495,NA,NA,NA,NA,NA,NA
990.KA1U.E.21,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1049,1693.89010989011,8.47023060661363,85.5221488138286,NA,NA,NA,NA,NA,NA
990.KA1U.E.22,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1133,1832.66346153846,8.57985038275068,90.465109351396,NA,NA,NA,NA,NA,NA
990.KA1U.E.23,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1127,1773.01382488479,8.65668492754758,97.35394432219,NA,NA,NA,NA,NA,NA
990.KA1U.E.24,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1060,1661.475,8.30350672183582,91.225844667955,NA,NA,NA,NA,NA,NA
990.KA1U.E.25,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.84151,-88.230357,0.025,226,1095,1891.65384615385,8.55418507153228,94.5591825687316,NA,NA,NA,NA,NA,NA
990.KA2F.A.01,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1358,2392.71951219512,8.8110398457134,107.379267714059,NA,NA,NA,NA,NA,NA
990.KA2F.A.02,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1239,2398.6261682243,8.07803455157355,105.923876292636,NA,NA,NA,NA,NA,NA
990.KA2F.A.03,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1098,1990.7955801105,8.02976340349052,94.4012147285276,NA,NA,NA,NA,NA,NA
990.KA2F.A.04,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1102,1913.15942028986,7.93992260061886,92.029318000275,NA,NA,NA,NA,NA,NA
990.KA2F.A.05,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1096,1831.55825242718,7.97530584222189,87.5378200925801,NA,NA,NA,NA,NA,NA
990.KA2F.A.06,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1085,1802.33962264151,7.91050427933669,93.2811026709565,NA,NA,NA,NA,NA,NA
990.KA2F.A.07,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1089,1787.14761904762,7.91740530779778,87.527094884706,NA,NA,NA,NA,NA,NA
990.KA2F.A.08,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1113,2011.57653061224,7.79328131591289,92.1397028106236,NA,NA,NA,NA,NA,NA
990.KA2F.A.09,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1170,2133.29081632653,8.34954000890244,98.661551137218,NA,NA,NA,NA,NA,NA
990.KA2F.A.10,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1137,2070.65957446809,8.08533528063014,94.7926179001319,NA,NA,NA,NA,NA,NA
990.KA2F.A.11,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1273,2159.36363636364,8.82899642617243,103.311336996818,NA,NA,NA,NA,NA,NA
990.KA2F.A.12,2,urban biome,URBAN_DEVELOPED,field soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,anthropogenic terrestrial biome,GAZ:United States of America,41.841116,-88.230357,0.025,226,1122,1847.84134615385,8.26323454335566,88.4990105312696,NA,NA,NA,NA,NA,NA
