sample_id,cluster,env_biome,group_biome,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PCoA_Axis1,PCoA_Axis2,PCoA_Axis3,PCoA_Axis4,PCoA_Axis5,PCoA_Axis6,PCoA_Axis7,PCoA_Axis8,PCoA_Axis9,PCoA_Axis10,tSNE1,tSNE2
990.KA2U.B.03,2,urban biome,URBAN_DEVELOPED,-17.6892,3.4589,-9.9652,-2.9608,-2.4355,-2.913,3.9215,-0.4098,-1.714,0.2344,17.6892,-3.4589,-9.9652,2.9608,-2.4355,2.913,-3.9215,0.4098,1.714,0.2344,10.5122,23.3716
990.KA2U.B.05,2,urban biome,URBAN_DEVELOPED,-34.6035,10.3543,-6.6073,0.9853,-0.5248,-3.7832,0.2484,1.4295,-4.1803,-3.284,34.6035,-10.3543,-6.6073,-0.9853,-0.5248,3.7832,-0.2484,-1.4295,4.1803,-3.284,8.9291,26.5569
990.KA2U.B.06,2,urban biome,URBAN_DEVELOPED,-26.0369,8.9662,-7.523,-2.4671,-1.3628,-3.2884,2.2697,1.9294,-3.9464,-4.6664,26.0369,-8.9662,-7.523,2.4671,-1.3628,3.2884,-2.2697,-1.9294,3.9464,-4.6664,9.2461,25.8929
990.KA2U.B.07,2,urban biome,URBAN_DEVELOPED,-30.5346,8.9583,-6.1847,1.3241,-1.0959,-4.5333,1.1008,1.3441,-3.9655,-3.3305,30.5346,-8.9583,-6.1847,-1.3241,-1.0959,4.5333,-1.1008,-1.3441,3.9655,-3.3305,9.0594,26.5558
990.KA2U.B.08,2,urban biome,URBAN_DEVELOPED,-33.2044,10.9852,-5.1723,-0.3985,1.182,-3.4268,1.3608,2.3669,-4.995,-3.7069,33.2044,-10.9852,-5.1723,0.3985,1.182,3.4268,-1.3608,-2.3669,4.995,-3.7069,8.9413,26.5485
990.KA2U.B.09,2,urban biome,URBAN_DEVELOPED,-20.1816,5.0878,-12.9781,-3.3868,-5.0045,-3.1074,3.6023,0.0455,-1.2563,-2.3336,20.1816,-5.0878,-12.9781,3.3868,-5.0045,3.1074,-3.6023,-0.0455,1.2563,-2.3336,10.2281,23.6348
990.KA2U.B.10,2,urban biome,URBAN_DEVELOPED,-25.9794,7.6581,-10.6447,-3.5964,-3.6038,-2.7966,2.4435,-0.6787,-3.0189,1.4984,25.9794,-7.6581,-10.6447,3.5964,-3.6038,2.7966,-2.4435,0.6787,3.0189,1.4984,9.2753,24.5881
990.KA2U.B.11,2,urban biome,URBAN_DEVELOPED,-28.749,9.0192,-6.5925,-1.6223,-1.8762,-3.4441,1.7206,0.7852,-3.5876,-3.3033,28.749,-9.0192,-6.5925,1.6223,-1.8762,3.4441,-1.7206,-0.7852,3.5876,-3.3033,9.0989,25.7077
990.KA2U.B.12,2,urban biome,URBAN_DEVELOPED,-13.2086,2.5569,-8.999,-4.9657,-2.4794,-3.1061,4.2681,-0.6644,-2.9806,-0.4238,13.2086,-2.5569,-8.999,4.9657,-2.4794,3.1061,-4.2681,0.6644,2.9806,-0.4238,10.8119,23.2675
990.KA2U.B.13,2,urban biome,URBAN_DEVELOPED,-26.6716,7.6266,-8.4837,-1.5346,-2.9103,-3.656,2.4221,0.5419,-2.809,0.3486,26.6716,-7.6266,-8.4837,1.5346,-2.9103,3.656,-2.4221,-0.5419,2.809,0.3486,9.1293,24.9194
990.KA2U.B.15,2,urban biome,URBAN_DEVELOPED,-14.2361,2.9208,-10.1343,-5.7133,-2.6206,-3.6504,2.8132,-0.1759,-1.2935,-0.426,14.2361,-2.9208,-10.1343,5.7133,-2.6206,3.6504,-2.8132,0.1759,1.2935,-0.426,10.7461,23.2973
990.KA2U.B.16,2,urban biome,URBAN_DEVELOPED,-19.4312,4.1208,-7.0659,-2.3119,-1.3226,-3.5865,3.9128,0.5258,-2.2695,0.9763,19.4312,-4.1208,-7.0659,2.3119,-1.3226,3.5865,-3.9128,-0.5258,2.2695,0.9763,10.3092,23.6308
990.KA2U.B.17,2,urban biome,URBAN_DEVELOPED,-20.8618,6.3551,-9.6444,-3.019,-3.5267,-3.2793,0.8033,1.74,-3.0887,-0.5283,20.8618,-6.3551,-9.6444,3.019,-3.5267,3.2793,-0.8033,-1.74,3.0887,-0.5283,9.7225,24.1367
990.KA2U.B.18,2,urban biome,URBAN_DEVELOPED,-25.7929,6.6099,-10.0128,-1.0442,-3.1039,-4.5119,0.8202,0.2751,-3.012,-0.8644,25.7929,-6.6099,-10.0128,1.0442,-3.1039,4.5119,-0.8202,-0.2751,3.012,-0.8644,9.1526,24.6042
990.KA2U.B.20,2,urban biome,URBAN_DEVELOPED,-32.4312,9.0962,-6.1465,-1.0154,-2.7553,-4.4858,1.165,0.732,-4.4954,1.7724,32.4312,-9.0962,-6.1465,1.0154,-2.7553,4.4858,-1.165,-0.732,4.4954,1.7724,8.3253,25.5706
990.KA2U.B.21,2,urban biome,URBAN_DEVELOPED,-36.3297,10.1146,-4.5891,0.3196,-3.136,-4.3181,1.2322,0.8409,-3.8289,2.9623,36.3297,-10.1146,-4.5891,-0.3196,-3.136,4.3181,-1.2322,-0.8409,3.8289,2.9623,8.0177,25.7499
990.KA2U.B.22,2,urban biome,URBAN_DEVELOPED,-15.5317,3.7387,-11.2002,-4.9302,-4.4406,-2.745,3.4601,0.3461,-1.3632,-1.0575,15.5317,-3.7387,-11.2002,4.9302,-4.4406,2.745,-3.4601,-0.3461,1.3632,-1.0575,10.642,23.3833
990.KA2U.B.23,2,urban biome,URBAN_DEVELOPED,-38.0166,13.5756,-5.6811,0.6012,-2.0379,-3.5362,1.3413,1.9402,-6.1316,-4.5936,38.0166,-13.5756,-5.6811,-0.6012,-2.0379,3.5362,-1.3413,-1.9402,6.1316,-4.5936,8.9762,26.6817
990.KA2U.B.24,2,urban biome,URBAN_DEVELOPED,-31.2709,9.2214,-8.4009,-1.0498,-3.3056,-3.4935,3.0907,-0.2362,-5.0954,0.2953,31.2709,-9.2214,-8.4009,1.0498,-3.3056,3.4935,-3.0907,0.2362,5.0954,0.2953,8.8577,25.371
990.KA2U.B.25,2,urban biome,URBAN_DEVELOPED,-28.4253,9.432,-9.16,-1.628,-3.3664,-3.9579,1.5151,0.8266,-4.1996,-4.0529,28.4253,-9.432,-9.16,1.628,-3.3664,3.9579,-1.5151,-0.8266,4.1996,-4.0529,9.1749,25.8855
990.KA2U.C.01,2,urban biome,URBAN_DEVELOPED,-17.3956,0.7961,-18.972,0.7854,-1.603,1.605,-4.7335,0.6995,1.8828,-5.8923,17.3956,-0.7961,-18.972,-0.7854,-1.603,-1.605,4.7335,-0.6995,-1.8828,-5.8923,-5.6237,9.758
990.KA2U.C.02,2,urban biome,URBAN_DEVELOPED,-18.6253,0.9789,-12.0096,2.6731,5.3262,-1.3594,-2.7835,1.3118,1.2191,-4.0262,18.6253,-0.9789,-12.0096,-2.6731,5.3262,1.3594,2.7835,-1.3118,-1.2191,-4.0262,-2.4826,10.7242
990.KA2U.C.03,2,urban biome,URBAN_DEVELOPED,-22.6278,1.5868,-18.0954,3.4118,0.6585,2.0443,-6.1094,0.1757,2.2238,-2.3005,22.6278,-1.5868,-18.0954,-3.4118,0.6585,-2.0443,6.1094,-0.1757,-2.2238,-2.3005,-6.1298,11.0981
990.KA2U.C.04,2,urban biome,URBAN_DEVELOPED,-39.5601,9.2084,-5.6038,8.1133,7.8146,-0.6227,-5.5429,2.0439,-1.9523,-3.2506,39.5601,-9.2084,-5.6038,-8.1133,7.8146,0.6227,5.5429,-2.0439,1.9523,-3.2506,-9.9893,19.354
990.KA2U.C.05,2,urban biome,URBAN_DEVELOPED,-27.0617,3.3841,-9.4773,4.6399,4.8564,0.4495,-5.4983,1.8438,0.0161,-1.7671,27.0617,-3.3841,-9.4773,-4.6399,4.8564,-0.4495,5.4983,-1.8438,-0.0161,-1.7671,-8.1563,14.5335
990.KA2U.C.06,2,urban biome,URBAN_DEVELOPED,-11.2535,-2.0651,-15.7983,1.9168,0.1633,0.2885,-2.8094,0.3501,1.8509,-5.4155,11.2535,2.0651,-15.7983,-1.9168,0.1633,-0.2885,2.8094,-0.3501,-1.8509,-5.4155,-4.6962,8.8864
990.KA2U.C.07,2,urban biome,URBAN_DEVELOPED,-12.1217,-1.4143,-19.6346,2.6663,0.5506,1.6631,-4.5947,0.2025,3.9264,-7.0269,12.1217,1.4143,-19.6346,-2.6663,0.5506,-1.6631,4.5947,-0.2025,-3.9264,-7.0269,-5.258,8.9546
990.KA2U.C.08,3,urban biome,URBAN_DEVELOPED,7.6473,-7.4972,-14.4098,-2.3147,1.88,-0.8769,0.5259,0.5786,2.5334,-5.8356,-7.6473,7.4972,-14.4098,2.3147,1.88,0.8769,-0.5259,-0.5786,-2.5334,-5.8356,2.8039,8.3552
990.KA2U.C.09,2,urban biome,URBAN_DEVELOPED,-18.3972,0.4644,-18.5541,3.9816,1.9639,2.431,-6.0324,0.5278,2.5616,-8.5517,18.3972,-0.4644,-18.5541,-3.9816,1.9639,-2.431,6.0324,-0.5278,-2.5616,-8.5517,-5.9272,9.6804
990.KA2U.C.10,2,urban biome,URBAN_DEVELOPED,-28.6941,4.6401,-9.8457,6.2541,5.7972,-0.9825,-4.0483,1.5355,0.4567,-6.5243,28.6941,-4.6401,-9.8457,-6.2541,5.7972,0.9825,4.0483,-1.5355,-0.4567,-6.5243,-8.511,14.5626
990.KA2U.C.11,2,urban biome,URBAN_DEVELOPED,-11.2213,-2.0316,-18.3829,1.6503,0.1292,0.0391,-1.5646,-0.6507,2.9215,-4.0762,11.2213,2.0316,-18.3829,-1.6503,0.1292,-0.0391,1.5646,0.6507,-2.9215,-4.0762,-4.6478,8.7847
990.KA2U.C.12,2,urban biome,URBAN_DEVELOPED,-12.5834,-0.9363,-17.167,1.4193,2.3573,0.433,-1.0077,0.0588,2.6107,-4.3671,12.5834,0.9363,-17.167,-1.4193,2.3573,-0.433,1.0077,-0.0588,-2.6107,-4.3671,-4.621,8.8937
990.KA2U.C.13,2,urban biome,URBAN_DEVELOPED,-13.5814,-1.0608,-15.4573,2.6434,1.6817,0.0726,-2.9415,0.0158,1.2694,-4.2095,13.5814,1.0608,-15.4573,-2.6434,1.6817,-0.0726,2.9415,-0.0158,-1.2694,-4.2095,-4.7413,9.1927
990.KA2U.C.14,2,urban biome,URBAN_DEVELOPED,-29.7387,4.8329,-5.5073,6.3892,8.6189,-0.866,-4.4315,1.9903,0.2269,-4.5677,29.7387,-4.8329,-5.5073,-6.3892,8.6189,0.866,4.4315,-1.9903,-0.2269,-4.5677,-3.9584,21.0646
990.KA2U.C.15,2,urban biome,URBAN_DEVELOPED,-14.4096,-2.376,-16.3314,2.62,1.1546,1.7539,-4.3046,-0.9357,2.7618,-0.7326,14.4096,2.376,-16.3314,-2.62,1.1546,-1.7539,4.3046,0.9357,-2.7618,-0.7326,-5.1742,8.7528
990.KA2U.C.16,2,urban biome,URBAN_DEVELOPED,-25.5782,5.7494,-15.8299,2.3399,0.4775,-2.4908,-0.3756,0.8377,-0.5422,-4.6546,25.5782,-5.7494,-15.8299,-2.3399,0.4775,2.4908,0.3756,-0.8377,0.5422,-4.6546,6.9434,21.0337
990.KA2U.C.17,2,urban biome,URBAN_DEVELOPED,-21.7512,1.9435,-17.0034,3.755,1.501,1.26,-3.4318,-0.0653,1.5566,-4.7074,21.7512,-1.9435,-17.0034,-3.755,1.501,-1.26,3.4318,0.0653,-1.5566,-4.7074,-6.0074,11.1335
990.KA2U.C.18,2,urban biome,URBAN_DEVELOPED,-30.7838,5.8665,-17.2757,5.7645,3.3945,2.0255,-5.0902,1.0657,0.8173,-7.7254,30.7838,-5.8665,-17.2757,-5.7645,3.3945,-2.0255,5.0902,-1.0657,-0.8173,-7.7254,-8.7322,14.9403
990.KA2U.C.19,2,urban biome,URBAN_DEVELOPED,-38.4528,4.2394,-7.0966,11.416,5.4862,0.3006,-8.0977,-1.1219,1.0638,2.9796,38.4528,-4.2394,-7.0966,-11.416,5.4862,-0.3006,8.0977,1.1219,-1.0638,2.9796,-9.9902,21.2315
990.KA2U.C.21,2,urban biome,URBAN_DEVELOPED,-27.406,3.7925,-12.0488,4.8631,4.8337,-1.5436,-4.3245,1.1314,0.5554,-3.9776,27.406,-3.7925,-12.0488,-4.8631,4.8337,1.5436,4.3245,-1.1314,-0.5554,-3.9776,-8.2199,14.4332
990.KA2U.C.24,2,urban biome,URBAN_DEVELOPED,-11.6526,-1.6186,-17.552,0.7728,1.3243,0.9443,-3.708,0.0888,2.6344,-3.73,11.6526,1.6186,-17.552,-0.7728,1.3243,-0.9443,3.708,-0.0888,-2.6344,-3.73,-4.7952,8.8264
990.KA2U.C.25,2,urban biome,URBAN_DEVELOPED,-41.3649,8.949,-2.2713,10.5638,10.8584,-2.736,-7.0483,2.5678,-0.9668,-4.4838,41.3649,-8.949,-2.2713,-10.5638,10.8584,2.736,7.0483,-2.5678,0.9668,-4.4838,-9.7889,19.4171
990.KA2U.D.01,2,urban biome,URBAN_DEVELOPED,-14.6628,-2.5051,-7.6121,4.2283,1.7982,-3.7914,0.3286,-1.0342,-0.2267,3.1412,14.6628,2.5051,-7.6121,-4.2283,1.7982,3.7914,-0.3286,1.0342,0.2267,3.1412,-0.5368,10.2997
990.KA2U.D.02,2,urban biome,URBAN_DEVELOPED,-27.5719,1.7607,-4.0813,5.1264,1.8031,-2.6897,-0.2918,-0.2585,-0.5298,3.7245,27.5719,-1.7607,-4.0813,-5.1264,1.8031,2.6897,0.2918,0.2585,0.5298,3.7245,-0.5729,20.2944
990.KA2U.D.03,2,urban biome,URBAN_DEVELOPED,-27.4493,1.1645,0.9326,5.9785,2.6179,-2.7553,2.7407,-0.2127,-1.1532,3.7593,27.4493,-1.1645,0.9326,-5.9785,2.6179,2.7553,-2.7407,0.2127,1.1532,3.7593,-0.6644,20.2664
990.KA2U.D.04,2,urban biome,URBAN_DEVELOPED,-16.3825,-2.9792,-10.3613,4.7645,-0.7319,-0.7311,-0.7555,-0.6228,0.8055,0.9825,16.3825,2.9792,-10.3613,-4.7645,-0.7319,0.7311,0.7555,0.6228,-0.8055,0.9825,-0.7227,10.233
990.KA2U.D.05,2,urban biome,URBAN_DEVELOPED,-27.7381,1.6636,-4.8129,6.9571,2.1201,-1.9837,0.1649,-0.8648,-0.5715,3.6647,27.7381,-1.6636,-4.8129,-6.9571,2.1201,1.9837,-0.1649,0.8648,0.5715,3.6647,-0.6964,20.2702
990.KA2U.D.06,2,urban biome,URBAN_DEVELOPED,-26.4197,0.0928,0.547,6.7025,3.2969,-3.5172,1.9865,-1.3208,-1.178,6.1492,26.4197,-0.0928,0.547,-6.7025,3.2969,3.5172,-1.9865,1.3208,1.178,6.1492,-0.6766,20.1934
990.KA2U.D.07,2,urban biome,URBAN_DEVELOPED,-22.0118,-0.751,-4.5526,6.7172,2.5621,-3.7651,-0.3273,-1.1509,-0.6533,5.1893,22.0118,0.751,-4.5526,-6.7172,2.5621,3.7651,0.3273,1.1509,0.6533,5.1893,-0.5065,20.0853
990.KA2U.D.08,2,urban biome,URBAN_DEVELOPED,-17.4054,-0.9758,-12.7086,3.0323,1.4376,-0.4053,-1.9646,0.3585,1.0315,-1.7588,17.4054,0.9758,-12.7086,-3.0323,1.4376,0.4053,1.9646,-0.3585,-1.0315,-1.7588,-1.5455,10.5217
990.KA2U.D.09,2,urban biome,URBAN_DEVELOPED,-50.5676,13.741,-1.9017,9.2827,8.6934,-0.0636,-3.781,1.9402,-0.7177,-4.7798,50.5676,-13.741,-1.9017,-9.2827,8.6934,0.0636,3.781,-1.9402,0.7177,-4.7798,-4.4725,33.1563
990.KA2U.D.10,2,urban biome,URBAN_DEVELOPED,-14.358,-2.8807,-12.7784,3.7268,1.5497,-0.092,-0.9409,-0.1227,1.3583,-1.8793,14.358,2.8807,-12.7784,-3.7268,1.5497,0.092,0.9409,0.1227,-1.3583,-1.8793,-1.1497,10.3572
990.KA2U.D.11,2,urban biome,URBAN_DEVELOPED,-34.1766,4.0053,-2.5016,8.0919,3.0358,-2.8348,-1.9047,-0.2724,-0.5156,4.0789,34.1766,-4.0053,-2.5016,-8.0919,3.0358,2.8348,1.9047,0.2724,0.5156,4.0789,-0.7138,20.7441
990.KA2U.D.12,2,urban biome,URBAN_DEVELOPED,-26.9004,2.2131,-11.1914,4.5593,0.6801,-0.1882,0.0558,-1.618,1.066,0.6003,26.9004,-2.2131,-11.1914,-4.5593,0.6801,0.1882,-0.0558,1.618,-1.066,0.6003,-4.1058,14.1409
990.KA2U.D.13,2,urban biome,URBAN_DEVELOPED,-19.9591,0.1833,-9.9913,3.4606,0.4011,-2.2885,-1.7389,0.1519,0.0167,1.5909,19.9591,-0.1833,-9.9913,-3.4606,0.4011,2.2885,1.7389,-0.1519,-0.0167,1.5909,-0.7178,10.3391
990.KA2U.D.14,2,urban biome,URBAN_DEVELOPED,-25.4532,3.4367,-9.9613,4.8882,5.742,-0.9472,-1.4162,1.6751,1.0104,-5.637,25.4532,-3.4367,-9.9613,-4.8882,5.742,0.9472,1.4162,-1.6751,-1.0104,-5.637,-5.2274,14.07
990.KA2U.D.15,2,urban biome,URBAN_DEVELOPED,-27.0787,2.2464,-14.3642,5.9326,2.3384,0.685,-2.843,0.0709,1.5019,-4.0171,27.0787,-2.2464,-14.3642,-5.9326,2.3384,-0.685,2.843,-0.0709,-1.5019,-4.0171,-4.7222,13.7681
990.KA2U.D.16,2,urban biome,URBAN_DEVELOPED,-24.0188,2.0367,-12.4307,4.1721,-0.2429,0.4611,-1.3026,-0.0391,0.5705,-3.1522,24.0188,-2.0367,-12.4307,-4.1721,-0.2429,-0.4611,1.3026,0.0391,-0.5705,-3.1522,-4.2222,13.868
990.KA2U.D.17,2,urban biome,URBAN_DEVELOPED,-29.7114,0.346,-2.1207,10.2099,3.3813,-4.0801,-0.418,0.5495,0.2506,1.9788,29.7114,-0.346,-2.1207,-10.2099,3.3813,4.0801,0.418,-0.5495,-0.2506,1.9788,-0.6555,20.4853
990.KA2U.D.18,2,urban biome,URBAN_DEVELOPED,-32.5405,5.2305,-7.296,7.3299,4.3566,-2.0635,-3.675,2.2133,-1.2536,-3.9041,32.5405,-5.2305,-7.296,-7.3299,4.3566,2.0635,3.675,-2.2133,1.2536,-3.9041,-3.3564,23.2197
990.KA2U.D.19,2,urban biome,URBAN_DEVELOPED,-15.9203,-1.7581,-12.5809,1.1309,-0.492,-1.3259,0.6354,-1.1317,0.8233,1.8314,15.9203,1.7581,-12.5809,-1.1309,-0.492,1.3259,-0.6354,1.1317,-0.8233,1.8314,-0.618,10.2786
990.KA2U.D.20,2,urban biome,URBAN_DEVELOPED,-37.5347,7.709,-4.776,7.9335,4.3119,-2.5535,0.8282,0.2849,-2.3463,-1.3891,37.5347,-7.709,-4.776,-7.9335,4.3119,2.5535,-0.8282,-0.2849,2.3463,-1.3891,-3.2588,23.4081
990.KA2U.D.21,2,urban biome,URBAN_DEVELOPED,-9.4184,-1.866,-15.8222,-0.5575,0.4488,-1.1452,0.351,0.3207,2.6386,-3.0384,9.4184,1.866,-15.8222,0.5575,0.4488,1.1452,-0.351,-0.3207,-2.6386,-3.0384,-3.8834,8.6326
990.KA2U.D.22,2,urban biome,URBAN_DEVELOPED,-23.1557,-0.5244,-3.5823,5.9571,3.9517,-2.706,-1.398,-0.1924,0.3024,1.1927,23.1557,0.5244,-3.5823,-5.9571,3.9517,2.706,1.398,0.1924,-0.3024,1.1927,-0.387,19.8733
990.KA2U.D.23,2,urban biome,URBAN_DEVELOPED,-18.5857,-0.3247,-9.0657,4.5234,3.0736,-2.9743,-1.4663,1.2759,1.2309,-4.5273,18.5857,0.3247,-9.0657,-4.5234,3.0736,2.9743,1.4663,-1.2759,-1.2309,-4.5273,-1.7359,10.603
990.KA2U.D.24,2,urban biome,URBAN_DEVELOPED,-33.776,5.5889,-6.884,6.1606,4.3282,-1.0596,-2.5362,0.9408,-0.4894,-3.0602,33.776,-5.5889,-6.884,-6.1606,4.3282,1.0596,2.5362,-0.9408,0.4894,-3.0602,-3.3383,23.2524
990.KA2U.D.25,2,urban biome,URBAN_DEVELOPED,-33.9311,5.1766,-8.2031,4.43,-0.0112,-1.2097,-1.1191,0.1933,-0.5777,3.2271,33.9311,-5.1766,-8.2031,-4.43,-0.0112,1.2097,1.1191,-0.1933,0.5777,3.2271,-1.5649,19.3654
990.KA2U.E.01,2,urban biome,URBAN_DEVELOPED,-27.138,3.7744,-2.3638,2.1993,-2.6605,-2.6024,5.0171,-0.7661,-2.5232,3.5549,27.138,-3.7744,-2.3638,-2.1993,-2.6605,2.6024,-5.0171,0.7661,2.5232,3.5549,15.5186,23.703
990.KA2U.E.02,2,urban biome,URBAN_DEVELOPED,-32.2985,7.485,-4.2952,-0.1145,-3.5343,-0.4004,5.6789,-0.9318,-3.0253,3.8776,32.2985,-7.485,-4.2952,0.1145,-3.5343,0.4004,-5.6789,0.9318,3.0253,3.8776,16.4295,24.014
990.KA2U.E.03,2,urban biome,URBAN_DEVELOPED,-27.8485,5.7758,-5.7495,0.4558,-1.9609,-1.1394,5.7098,-0.5755,-2.857,2.5172,27.8485,-5.7758,-5.7495,-0.4558,-1.9609,1.1394,-5.7098,0.5755,2.857,2.5172,16.0516,23.3835
990.KA2U.E.04,2,urban biome,URBAN_DEVELOPED,-17.0896,2.2309,-6.8058,-2.3918,-2.0987,-2.3424,7.0088,-0.6366,-1.1992,0.6688,17.0896,-2.2309,-6.8058,2.3918,-2.0987,2.3424,-7.0088,0.6366,1.1992,0.6688,15.026,22.1365
990.KA2U.E.05,2,urban biome,URBAN_DEVELOPED,-25.211,4.0671,-3.6057,0.7195,-2.6158,-3.5797,6.7026,-0.8828,-2.9694,2.7604,25.211,-4.0671,-3.6057,-0.7195,-2.6158,3.5797,-6.7026,0.8828,2.9694,2.7604,15.5099,23.3689
990.KA2U.E.06,2,urban biome,URBAN_DEVELOPED,-29.4544,7.3728,-8.8223,-1.0092,-3.8839,-0.8971,4.8963,-0.7841,-2.9617,2.056,29.4544,-7.3728,-8.8223,1.0092,-3.8839,0.8971,-4.8963,0.7841,2.9617,2.056,16.2809,23.188
990.KA2U.E.07,2,urban biome,URBAN_DEVELOPED,-18.5357,3.8864,-5.8461,-2.5106,-1.0162,-2.9255,7.7009,0.0434,-1.2713,0.266,18.5357,-3.8864,-5.8461,2.5106,-1.0162,2.9255,-7.7009,-0.0434,1.2713,0.266,15.1191,22.2771
990.KA2U.E.09,2,urban biome,URBAN_DEVELOPED,-33.8844,7.1162,-1.3078,3.5234,-3.8249,-2.9273,5.8554,-1.5696,-5.339,6.6366,33.8844,-7.1162,-1.3078,-3.5234,-3.8249,2.9273,-5.8554,1.5696,5.339,6.6366,16.3972,24.5262
990.KA2U.E.10,2,urban biome,URBAN_DEVELOPED,-36.145,9.3573,2.4932,0.2236,-1.3657,-1.6962,6.4434,-0.9208,-3.9944,5.6808,36.145,-9.3573,2.4932,-0.2236,-1.3657,1.6962,-6.4434,0.9208,3.9944,5.6808,16.5145,24.7426
990.KA2U.E.11,2,urban biome,URBAN_DEVELOPED,-21.5864,3.6399,5.0041,-1.6491,3.9986,-5.6298,6.8737,-0.0726,-3.0533,5.2485,21.5864,-3.6399,5.0041,1.6491,3.9986,5.6298,-6.8737,0.0726,3.0533,5.2485,3.9217,22.9485
990.KA2U.E.12,2,urban biome,URBAN_DEVELOPED,-33.2628,7.5858,3.1513,1.5521,-1.3787,-4.1627,4.8379,-0.8709,-3.6019,5.8044,33.2628,-7.5858,3.1513,-1.5521,-1.3787,4.1627,-4.8379,0.8709,3.6019,5.8044,16.4148,24.7427
990.KA2U.E.13,2,urban biome,URBAN_DEVELOPED,-21.7503,3.3257,-3.7388,-1.2378,-2.3679,-2.7524,6.3784,-0.8431,-1.8262,2.7112,21.7503,-3.3257,-3.7388,1.2378,-2.3679,2.7524,-6.3784,0.8431,1.8262,2.7112,15.3334,22.8552
990.KA2U.E.14,2,urban biome,URBAN_DEVELOPED,-23.8909,5.4677,-7.9439,-2.2774,-2.4415,-2.1892,8.5901,-1.2902,-1.4225,1.5459,23.8909,-5.4677,-7.9439,2.2774,-2.4415,2.1892,-8.5901,1.2902,1.4225,1.5459,15.7381,22.5711
990.KA2U.E.15,2,urban biome,URBAN_DEVELOPED,-30.157,5.9395,-2.0857,1.2772,-3.1159,-2.1313,4.8294,0.2632,-3.1825,3.3394,30.157,-5.9395,-2.0857,-1.2772,-3.1159,2.1313,-4.8294,-0.2632,3.1825,3.3394,15.9073,23.9446
990.KA2U.E.16,2,urban biome,URBAN_DEVELOPED,-31.9565,8.3817,-2.6254,1.1207,-1.5539,-2.6086,5.9742,-0.4215,-3.6642,1.158,31.9565,-8.3817,-2.6254,-1.1207,-1.5539,2.6086,-5.9742,0.4215,3.6642,1.158,16.0919,24.0586
990.KA2U.E.18,2,urban biome,URBAN_DEVELOPED,-28.7217,4.6227,-5.6066,2.6605,-5.1046,-1.9853,6.1214,-1.9077,-3.3697,5.2145,28.7217,-4.6227,-5.6066,-2.6605,-5.1046,1.9853,-6.1214,1.9077,3.3697,5.2145,15.9634,23.7418
990.KA2U.E.19,2,urban biome,URBAN_DEVELOPED,-23.3711,3.3313,-3.8713,-0.1434,-2.9233,-3.5735,6.3726,-1.8393,-3.0803,5.0162,23.3711,-3.3313,-3.8713,0.1434,-2.9233,3.5735,-6.3726,1.8393,3.0803,5.0162,15.426,23.2865
990.KA2U.E.20,2,urban biome,URBAN_DEVELOPED,-17.2336,2.6389,-11.5403,-3.2231,-3.8586,-1.5204,5.5025,-0.4371,-0.7944,-0.7933,17.2336,-2.6389,-11.5403,3.2231,-3.8586,1.5204,-5.5025,0.4371,0.7944,-0.7933,14.9763,21.6517
990.KA2U.E.21,2,urban biome,URBAN_DEVELOPED,-30.5591,4.8075,-12.3301,3.6967,-0.3622,2.3584,-3.1653,-1.0345,0.631,0.3751,30.5591,-4.8075,-12.3301,-3.6967,-0.3622,-2.3584,3.1653,1.0345,-0.631,0.3751,-6.073,16.1668
990.KA2U.E.22,2,urban biome,URBAN_DEVELOPED,-15.441,2.5682,-9.1664,-3.8554,-2.431,-0.9375,6.9506,-0.4059,-0.9216,-0.5993,15.441,-2.5682,-9.1664,3.8554,-2.431,0.9375,-6.9506,0.4059,0.9216,-0.5993,14.9541,21.6878
990.KA2U.E.23,2,urban biome,URBAN_DEVELOPED,-20.5015,3.2907,-10.909,-1.7194,-4.8332,-1.5087,6.8481,-1.093,-0.2864,-1.5915,20.5015,-3.2907,-10.909,1.7194,-4.8332,1.5087,-6.8481,1.093,0.2864,-1.5915,15.1652,21.7461
990.KA2U.E.24,2,urban biome,URBAN_DEVELOPED,-26.4461,6.1278,-9.6778,-0.4981,-2.8087,-2.1847,7.1176,-0.3686,-0.0947,-1.0978,26.4461,-6.1278,-9.6778,0.4981,-2.8087,2.1847,-7.1176,0.3686,0.0947,-1.0978,15.9896,22.5358
990.KA2U.E.25,2,urban biome,URBAN_DEVELOPED,-23.7451,3.2675,-6.3914,0.8235,-2.3753,-2.2919,4.7254,-0.1965,-1.0864,1.2875,23.7451,-3.2675,-6.3914,-0.8235,-2.3753,2.2919,-4.7254,0.1965,1.0864,1.2875,15.4602,22.8075
990.KA3F.A.01,2,urban biome,URBAN_DEVELOPED,-30.5431,5.9039,-8.3417,1.0895,-3.9444,-3.3643,-0.0645,-0.3088,-1.313,2.3085,30.5431,-5.9039,-8.3417,-1.0895,-3.9444,3.3643,0.0645,0.3088,1.313,2.3085,6.3367,18.7396
